link,title,price,address,owner,baths,postDate,furnished,pets,beds,sizeSF,sizeAC
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/3-bdrm-spacious-ground-level-unit-walk-to-u-of-g-dt-1375-inc/1143921594,"3 bdrm, spacious ground level unit. Walk to U of G/dt. $1375 inc","$1,375.00","219 Gordon Street, Guelph  ON",Owner,1 bathroom,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/stunning-pet-friendly-bunglow-on-quiet-family-friendly-street/1143921874,Stunning Pet Friendly Bunglow on Quiet Family Friendly Street,"$2,100.00","Eleanore Court, Guelph  ON",Owner,2 bathrooms,29-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/attn-students-free-room-available-for-nanny-3-6pm/1143922325,ATTN STUDENTS Free room available for nanny 3-6pm,Swap / Trade,"Westmount, Guelph N1H5H2 ON",,,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-storage-parking/guelph/1-parking-spot-for-short-term/1141992623,1 parking spot for short term,$50.00,"Goodwin Dr, Guelph, ON N1L, Canada",Owner,,29-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/stunning-family-home-on-montana-crescent/1143924851,Stunning Family Home on Montana Crescent,"$1,600.00","Montana, Kitchener  ON",Owner,2 bathrooms,29-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/just-listed-perfect-southend-investment-starter/1143927766,JUST LISTED -- PERFECT SOUTHEND INVESTMENT/STARTER!!,"$359,900.00","569 EDINBURGH ROAD, GUELPH N1G 4E7 ON",Professional,3 bathrooms,29-Feb-16,,,4 bedrooms,1080,
http://www.kijiji.ca//v-house-rental/guelph/2-minute-walk-to-downtown-lower-unit/1143925621,2 Minute Walk to Downtown - Lower Unit,"$1,475.00","82 B Kent Street, Guelph N1H 4T4 ON",Owner,1 bathroom,29-Feb-16,No,,3 bedrooms,1200,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/couple-seeks-one-bedroom-for-may-1st/1143930771,Wanted: Couple seeks one bedroom for May 1st,$900.00,"74 Janefield Ave, Guelph, ON N1G 2L6, Canada",Owner,1 bathroom,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-short-term-rental/guelph/amazing-deal-on-summer-sublet/1142211976,AMAZING DEAL ON SUMMER SUBLET!,$600.00,", Guelph  ON",Owner,1 bathroom,29-Feb-16,Yes,No,Bachelor or studio,,
http://www.kijiji.ca//v-house-for-sale/guelph/great-for-b-b-17-acres-with-7-acre-pond-mins-to-bancroft-on/1143932026,"Great for B&B 17 acres with 7 acre pond,mins to Bancroft ON","$499,900.00","91 Iekel Road, Bancroft K0L 1C0 ON",Professional,4 bathrooms,29-Feb-16,,,4 bedrooms,3200,
http://www.kijiji.ca//v-house-for-sale/guelph/just-listed-fully-finished-4-bedroom-freehold-home/1143931970,JUST LISTED FULLY FINISHED 4 BEDROOM FREEHOLD HOME,"$274,900.00","19 - 408 SCOTTSDALE DRIVE, GUELPH N1G 3Z8 ON",Professional,2 bathrooms,29-Feb-16,,,4 bedrooms,1050,
http://www.kijiji.ca//v-house-for-sale/guelph/reduced-south-facing-suite-in-a-great-location/1143932914,REDUCED!!! SOUTH FACING SUITE IN A GREAT LOCATION,"$169,900.00","406 - 358 WATERLOO AVENUE, GUELPH N1H 7Y3 ON",Professional,1 bathroom,29-Feb-16,,,1 bedroom and den,900,
http://www.kijiji.ca//v-room-rental-roommate/guelph/huge-master-bedroom-in-clean-upscale-townhome/1143933098,"Huge Master Bedroom in Clean, Upscale Townhome",$500.00,"76 Hasler Crescent, Guelph N1L 0A3 ON",,,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/reduced-4-bedroom-home-for-289-900/1143934061,"REDUCED!!! 4 BEDROOM HOME for $289,900","$289,900.00","320 COLE ROAD, GUELPH N1G 3J2 ON",Professional,2 bathrooms,29-Feb-16,,,4 bedrooms,1080,
http://www.kijiji.ca//v-short-term-rental/guelph/looking-for-short-term-rental/1143922362,Wanted: looking for short term rental ,$600.00,guelph,Owner,1 bathroom,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/stunning-4-bedroom-home/1143935284,STUNNING 4 BEDROOM HOME,"$389,900.00","118 Starlight Ave, Breslau, ON N0B 1M0, Canada",Professional,3 bathrooms,29-Feb-16,,,5 bedrooms,1766,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-in-may/1143942106,Room For Rent in May,$425.00,"Cole Rd, Guelph  ON",,,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-one-roommate/1143812089,Looking for one roommate ,$480.00,Guelph,,,28-Feb-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/available-basement-ground-level/1143942790,Available Basement Ground Level,"$1,150.00","Valleyhaven lane, N1E 0A3, Guelph, ON",Owner,1 bathroom,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/great-location-2-rooms-for-rent-top-floor-of-renovated-townhouse/1143943702,GREAT Location 2 Rooms for Rent-Top Floor of renovated Townhouse,$443.00,"302 College Ave West Unit 197, Guelph N1G4T6 ON",,,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/basement-room-with-private-bathroom/1143946841,Basement room with private bathroom,$525.00,"65 Dovercliffe Rd, Guelph, ON N1G 2Z6, Canada",,,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-female-roommate/1143949279,Looking for female roommate ,$450.00,"65 Dovercliffe Rd, Guelph, ON N1G 2Z6, Canada",,,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/wanted-house-with-walkout-pool-would-be-a-plus/1143948289,"Wanted: Wanted - House with walkout, Pool would be a plus",Please Contact,"Guelph, ON N1E 0G8, Canada",Owner,3 bathrooms,29-Feb-16,,,3 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/stunning-custom-built-bungalow-on-2-acres-price-to-sell/1143951633,Stunning...Custom Built Bungalow on 2 Acres....Price to Sell,Please Contact,"Sixth Line, Erin  Wellington Ontario  ON",Professional,4 bathrooms,29-Feb-16,,,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/female-student-housing-may-2016-april-2017/1143952956,Female Student housing May 2016-April 2017,$475.00,"Scottsdale Drive , Guelph N1G2Z8 ON",,,29-Feb-16,Yes,,,,
http://www.kijiji.ca//v-house-rental/guelph/renting-to-students/1143959212,Renting to students!!! ,Please Contact,"Guelph, ON N1E 7G2, Canada",Owner,4 bathrooms,29-Feb-16,Yes,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/townhouse-on-gordon-3-female-students-looking-for-4th-roomate/1134739649,Townhouse on Gordon - 3 female students looking for 4th roomate,$650.00,"1055 Gordon Ave Unit 26, Guelph  ON",Owner,1 bathroom,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/student-rental-house-460-each-all-inclusive/1143962925,Student rental house - $460 each all inclusive,"$2,300.00","4 Garibaldi Street , Guelph N1E 5P2 ON",Owner,2.5 bathrooms,29-Feb-16,Yes,No,5 bedrooms,1400,
http://www.kijiji.ca//v-room-rental-roommate/guelph/amazing-bedrooms-available-next-to-uog-campus/1132475332,AMAZING BEDROOMS AVAILABLE NEXT TO UoG CAMPUS,$550.00,"220 Chancellors Way, Guelph N1G 5K5 ON",,,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-short-term-rental/guelph/room-now-available/1143964969,Room Now Available,$500.00,", Guelph  ON",Owner,1.5 bathrooms,29-Feb-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-available-march-1st/1143965271,Room available March 1st,$500.00,", Guelph  ON",,,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-commercial-office-space/guelph/office-space-for-lease-lots-of-parking-tons-of-upgrades/1143970435,"Office space for lease- Lots of parking, tons of upgrades.",$6.00,"101 Beverley St, Guelph, ON N1E 3C3, Canada",Owner,,29-Feb-16,No,,,2000,
http://www.kijiji.ca//v-room-rental-roommate/guelph/short-term-or-long-4-bdrm-on-college-close-to-mall-w-bus-to-uni/1143975551,Short Term or Long 4 BDRM On College Close to Mall w/ Bus to UNI,$450.00,", N1G 1T5, ON",,,29-Feb-16,Yes,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/short-term-4bdrm-with-option-to-extend/1143976623,Short Term 4Bdrm With Option To Extend,$450.00,", N1G 1T5  ON",Owner,1.5 bathrooms,29-Feb-16,Yes,No,4 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/looking-for-3-bedroom-in-north-guelph/1143983337,LOOKING FOR 3 BEDROOM IN NORTH GUELPH,"$260,000.00",", GUELPH  ON",Owner,2 bathrooms,29-Feb-16,,,3 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/2-mins-from-campus-4-brs-available-in-gordon-st-student-house/1136447781,"2 Mins from Campus, 4 BRs available in Gordon St student house.",$550.00,"Gordon Street, Guelph N1G 1X8 ON",,,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/brand-new-1-bedroom-steps-to-downtown-fergus/1143990297,"Brand New 1 Bedroom, Steps to Downtown Fergus",$900.00,", Fergus  ON",Owner,1 bathroom,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/muskoka-year-round-cottage-for-rent/1143990509,Muskoka Year Round Cottage for Rent,Please Contact,"264 Edward St, London, ON N6C 3J8, Canada",Owner,2 bathrooms,29-Feb-16,Yes,No,3 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent/1143992370,Room for rent,$500.00,"180 Clonmore Dr, Scarborough, ON M1N 1Y1, Canada",,,29-Feb-16,No,,,,
http://www.kijiji.ca//v-house-rental/guelph/group-of-5-sudent-friends-to-share-the-house/1143993293,Group of 5  Sudent (Friends) to share the house,$510.00,"2 Aspen Valley Crescent, Guelph, ON N1G 3Z7, Canada",Owner,2 bathrooms,29-Feb-16,No,No,5 bedrooms,1500,
http://www.kijiji.ca//v-land-for-sale/guelph/industrial-land-for-sale/1097126224,Industrial Land for Sale,"$899,900.00","Elora, ON N0B 1S0",Professional,,29-Feb-16,,,,,36 Acres
http://www.kijiji.ca//v-house-rental/guelph/group-of-4-student-to-share-the-house/1143991177,Group of 4 student to share the house,$510.00,"2 Aspen Valley Crescent, Guelph, ON N1G 3Z7, Canada",Owner,2 bathrooms,29-Feb-16,No,No,4 bedrooms,1500,
http://www.kijiji.ca//v-house-for-sale/guelph/beautiful-country-home-on-2-73-acres/1129041871,Beautiful Country Home on 2.73 Acres,"$759,900.00","7242 Wellington 17, Centre Wellington, ON N0B, Canada",Professional,2 bathrooms,29-Feb-16,,,3 bedrooms,3200,
http://www.kijiji.ca//v-house-for-sale/guelph/first-time-home-buyer-or-investor/1115395980,First Time Home Buyer or Investor,"$319,000.00","52 Conroy Crescent, Guelph N1H 7A1 ON",Professional,2 bathrooms,29-Feb-16,,,5 bedrooms,1100,
http://www.kijiji.ca//v-house-for-sale/guelph/open-concept-design/1144001164,Open Concept Design,"$149,900.00","3469 Spruce Street, Fergus  ON",Professional,1 bathroom,29-Feb-16,,,2 bedrooms and den,858,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2-bedroom-50-kimberley-drive-may-1-975-00-guelph/1144001610,2 Bedroom - 50 Kimberley Drive - May 1 - $975.00 - Guelph,$975.00,",   ON",Owner,1 bathroom,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-other-real-estate/guelph/allotment-garden/1144005187,Allotment Garden,$150.00,"Wellington Rd 26, Rockwood, ON N0B 2K0, Canada",,,29-Feb-16,,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/one-room-for-rent-in-brand-new-southend-home/1143353926,One Room for Rent in BRAND NEW Southend Home,$475.00,", Guelph  ON",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-den-apartments-condos/guelph/spacious-one-bedroom-plus-den/1142867928,SPACIOUS ONE BEDROOM PLUS DEN,"$1,100.00","415 Grange road, N1E 4C0, Guelph, ON",Owner,1 bathroom,26-Feb-16,No,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/one-room-for-rent-in-brand-new-southend-home/1143354124,One Room for Rent in BRAND NEW Southend Home,$475.00,", Guelph  ON",Owner,2.5 bathrooms,26-Feb-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-house-rental/guelph/three-bedroom-house-for-rent/1142172481,Three bedroom house for rent,"$1,500.00",", Guelph  ON",Owner,1 bathroom,26-Feb-16,No,,3 bedrooms,,
http://www.kijiji.ca//v-land-for-sale/guelph/5-8-acres-east-of-wiarton-overlooking-georgian-bay/1040030743,"5.8 Acres east of Wiarton, overlooking Georgian Bay","$77,900.00","503308 County Road 1, Wiarton, ON N0H 2T0",Owner,,26-Feb-16,,,,,5.8
http://www.kijiji.ca//v-house-for-sale/guelph/attn:-families-seniors-buyers-w-accessibility-requirements/1143281048,"Attn: Families, seniors & buyers w/ accessibility requirements","$375,000.00","47 Parkview Heights, Aylmer  ON",Professional,3.5 bathrooms,26-Feb-16,,,4 bedrooms,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/large-1-bedroom-apartment/1142725843,Large 1 bedroom apartment.,$700.00,", N0G2L0, Mount Forest, ON",Owner,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/two-bedroom-walkout-appartment/1143281079,Two bedroom walkout appartment,"$1,200.00",", N1L 0A4  ON",Owner,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/3-bedroom-home-in-the-heart-of-mount-forest/1142930981,3 Bedroom Home in the heart of Mount Forest,"$207,500.00","240 Elgin Street, N0G2L1, Mount Forest, ON",Professional,1 bathroom,25-Feb-16,,,3 bedrooms,850,
http://www.kijiji.ca//v-house-for-sale/guelph/cute-and-cozy-house-located-near-cedar-bay-beach/1142935689,"Cute and cozy house, located near  Cedar Bay Beach","$185,000.00","2876 Vimy Road, L3K 5V3, Port Colborne, ON",Professional,2 bathrooms,25-Feb-16,,,1 bedroom,900,
http://www.kijiji.ca//v-land-for-sale/guelph/large-wooded-building-lot/1142764659,LARGE WOODED BUILDING LOT,"$62,000.00","895 LEBLANC RD., DIEPPE  NB",Owner,,24-Feb-16,,,,,1.03 acres
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-to-rent-basement-room/1142767216,Wanted: Looking to rent basement room,Please Contact,", N1L0J2  ON",,,24-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/great-4-bedroom-townhouse-at-302-college-avenue-west/1143095280,Great 4 Bedroom Townhouse at 302 College Avenue West,$480.00,"302 College Avenue West, N1G 4T6, Guelph, ON",Owner,2.5 bathrooms,25-Feb-16,No,,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-female-tenant-to-share-house/1142774971,Looking for female tenant to share house,$450.00,", Guelph  ON",,,24-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/student-rental-properties-near-u-of-guelph-starting-290k-up/1142777812,"Student Rental Properties near U of Guelph, Starting @ 290K & UP","$290,000.00",", Guelph  ON",Professional,2 bathrooms,24-Feb-16,,,5 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/great-investment-property-also-can-be-nice-single-family-home/1142687283,Great Investment Property ...also can be nice single family home,"$399,500.00","28 Rodgers Rd., Guelph N1G 4V5 ON",Owner,2.5 bathrooms,24-Feb-16,,,5 bedrooms,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/iso-1-2-bdrm/1142469307,Wanted: Iso 1-2 bdrm,Please Contact,"Guelph, on",Owner,1 bathroom,23-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/basmant-apartment-for-rent/1142469656,Basmant apartment for Rent,"$1,000.00","Guelph, ON N1K 1Z9, Canada",Owner,1 bathroom,23-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/guelph-student-rental-550-all-inclusive/1142473048,GUELPH STUDENT RENTAL - $550 ALL-INCLUSIVE,$550.00,", Guelph, N1G2Z8, ON",,,23-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/looking-for-5-bedroom-house/1142475636,Wanted: looking for 5 bedroom house,Please Contact,", Guelph, ON",Owner,3 bathrooms,23-Feb-16,No,No,5 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/brand-new-townhouse-2100/1142504985,BRAND NEW Townhouse - $2100!,"$2,100.00","Poppy Dr, Guelph  ON",Owner,2.5 bathrooms,23-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/attn-investors-perfect-student-rental-brand-new-freehold/1142480563,ATTN INVESTORS! PERFECT STUDENT RENTAL!! BRAND NEW FREEHOLD!,"$375,900.00","124 Hawkins, Guelph   ON",Professional,2.5 bathrooms,23-Feb-16,,,4 bedrooms,1362,
http://www.kijiji.ca//v-room-rental-roommate/guelph/furnished-room-for-rent/1142478045,furnished room for rent,$495.00,"26 edinburgh edinburgh rd south, guelph n1l1m3 ON",,,23-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/5-bedroom-1-5-bathroom-house-for-rent/1142491669,5 bedroom 1.5 bathroom house for rent,"$1,700.00","316 Waterloo avenue, Guelph n1h 3j8 ON",Owner,1.5 bathrooms,23-Feb-16,No,Yes,5 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/stunning-westminster-woods-townhouse/1142506120,Stunning Westminster Woods Townhouse,"$1,750.00","Laughland Lane, Guelph  ON",Owner,2.5 bathrooms,23-Feb-16,No,No,3 bedrooms,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/fully-upgraded-3-bedroom-condo/1142506899,Fully Upgraded - 3 Bedroom Condo,"$1,600.00","1077 Gordon Street, Guelph N1L1H2 ON",Owner,1 bathroom,23-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/close-to-uofg-and-bus-stop-available-apr-1-16/1142512170,Close to UofG and bus stop - Available Apr 1/16,$450.00,"33 Amsterdam Crescent, Guelph  ON",,,23-Feb-16,No,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/old-university-neighborhood-bright-master-bedroom-all-inclusive/1142522035,Old University neighborhood- Bright master bedroom-All inclusive,$550.00,"Dean Ave, Guelph n1g1l7 ON",,,23-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/seeking-2-bedrooms-to-rent-in-a-single-or-townhouse/1142483546,Wanted: Seeking 2 bedrooms to rent in a single or townhouse,Please Contact,", Guelph, ON",,,23-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/old-university-neighborhood-bright-bedroom-all-inclusive/1142523302,Old University neighborhood- Bright bedroom - All inclusive,$500.00,"Dean Ave, Guelph N1G1L7 ON",,,23-Feb-16,Yes,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/guelph-sublet-needed-may-aug-16/1142516514,Wanted: Guelph Sublet Needed (May-Aug/16),Please Contact,", Guelph  ON",Owner,1 bathroom,23-Feb-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-short-term-rental/guelph/seeking-summer-sublet-in-southend-guelph/1142482107,Wanted: Seeking Summer Sublet in Southend Guelph,Please Contact,", Guelph, ON",Owner,1 bathroom,23-Feb-16,No,No,2 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/5-bedroom-house-on-cole-road/1142535636,5 Bedroom House on Cole Road,$410.00,"Cole Road, Guelph  ON",Owner,2 bathrooms,23-Feb-16,No,,5 bedrooms,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/3-bedroom-2-bath-stones-throw-to-university-of-guelph/1135336820,3 bedroom 2 bath Stones throw to University Of Guelph,"$1,800.00","383 Edinburgh RD, guelph n1g2k7 ON",Owner,2 bathrooms,23-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/12min-uog-walk-5-min-stone-rd-rooms-avail-for-rent-all-inc/1142540630,12min UoG walk - 5 min Stone Rd - Rooms avail for rent - All Inc,$450.00,", Guelph N1G 1L7 ON",,,23-Feb-16,Yes,,,,
http://www.kijiji.ca//v-house-for-sale/guelph/3-bed-property-for-sale-in-guelph-on/1142392129,"3 bed property for sale in Guelph, ON","$325,000.00","22 Lee Street, Guelph, ON, N1E 7H1",Professional,1.5 bathrooms,23-Feb-16,,,3 bedrooms,1331,
http://www.kijiji.ca//v-house-rental/guelph/spacious-clean-townhouse-with-only-1-room-left/1136036738,SPACIOUS & CLEAN TOWNHOUSE WITH ONLY 1 ROOM LEFT,$450.00,"1155 Gordon Street, Guelph N1L1S8 ON",Owner,1 bathroom,23-Feb-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-short-term-rental/guelph/need-to-rent-for-march-amp-april/1142380983,Wanted: Need to rent for march&amp;april ,$500.00,"Guelph, ON N1G 2L1, Canada",Owner,1 bathroom,23-Feb-16,Yes,,1 bedroom,,
http://www.kijiji.ca//v-short-term-rental/guelph/four-month-rental/1142340913,Four month rental,$400.00,"124 Gosling Gardens, Guelph, ON N1G 5K6, Canada",Owner,2.5 bathrooms,23-Feb-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/southend-one-bedroom/1142381345,Southend one bedroom,$850.00,"17 Ridgeway Ave, Guelph, ON N1L 1G9, Canada",Owner,1 bathroom,23-Feb-16,No,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/1-room-available-for-summer-sublet/1142354094,1 room available for summer sublet,$500.00,"1155 Gordon, Guelph  ON",Owner,2.5 bathrooms,23-Feb-16,Yes,Yes,1 bedroom,,
